,hucmask,t2m,year,month,objid,huc6
732,2,266.8367,1994,10,2,190705
733,2,252.0035,1994,11,2,190705
734,2,249.5809,1994,12,2,190705
735,2,251.11089,1995,1,2,190705
736,2,253.32967,1995,2,2,190705
737,2,257.14127,1995,3,2,190705
738,2,273.8514,1995,4,2,190705
739,2,281.41058,1995,5,2,190705
740,2,286.04858,1995,6,2,190705
741,2,286.9056,1995,7,2,190705
742,2,283.751,1995,8,2,190705
743,2,281.22958,1995,9,2,190705
744,2,268.45853,1995,10,2,190705
745,2,251.26193,1995,11,2,190705
746,2,248.07751,1995,12,2,190705
747,2,243.64534,1996,1,2,190705
748,2,253.47128,1996,2,2,190705
749,2,259.96658,1996,3,2,190705
750,2,269.53635,1996,4,2,190705
751,2,278.5335,1996,5,2,190705
752,2,284.60007,1996,6,2,190705
753,2,287.3008,1996,7,2,190705
754,2,281.76587,1996,8,2,190705
755,2,275.41858,1996,9,2,190705
756,2,259.24844,1996,10,2,190705
757,2,253.16458,1996,11,2,190705
758,2,248.35782,1996,12,2,190705
759,2,245.2066,1997,1,2,190705
760,2,258.32523,1997,2,2,190705
761,2,254.50862,1997,3,2,190705
762,2,270.21918,1997,4,2,190705
763,2,278.67117,1997,5,2,190705
764,2,285.48114,1997,6,2,190705
765,2,287.91354,1997,7,2,190705
766,2,284.87506,1997,8,2,190705
767,2,279.40704,1997,9,2,190705
768,2,262.40585,1997,10,2,190705
769,2,258.56064,1997,11,2,190705
770,2,253.5033,1997,12,2,190705
771,2,246.56694,1998,1,2,190705
772,2,255.81155,1998,2,2,190705
773,2,261.99838,1998,3,2,190705
774,2,272.71744,1998,4,2,190705
775,2,280.4212,1998,5,2,190705
776,2,285.15118,1998,6,2,190705
777,2,287.78906,1998,7,2,190705
778,2,282.92758,1998,8,2,190705
779,2,277.36673,1998,9,2,190705
780,2,265.9027,1998,10,2,190705
781,2,255.15176,1998,11,2,190705
782,2,250.47908,1998,12,2,190705
783,2,245.06544,1999,1,2,190705
784,2,247.55803,1999,2,2,190705
785,2,259.25525,1999,3,2,190705
786,2,269.81583,1999,4,2,190705
787,2,277.24738,1999,5,2,190705
788,2,286.72253,1999,6,2,190705
789,2,286.54764,1999,7,2,190705
790,2,285.30426,1999,8,2,190705
791,2,277.32993,1999,9,2,190705
792,2,264.91327,1999,10,2,190705
793,2,253.47368,1999,11,2,190705
794,2,249.30139,1999,12,2,190705
795,2,248.19708,2000,1,2,190705
796,2,259.36652,2000,2,2,190705
797,2,263.2999,2000,3,2,190705
798,2,268.47458,2000,4,2,190705
799,2,276.25735,2000,5,2,190705
800,2,285.9238,2000,6,2,190705
801,2,286.00952,2000,7,2,190705
802,2,281.01624,2000,8,2,190705
803,2,275.26593,2000,9,2,190705
804,2,264.55054,2000,10,2,190705
805,2,258.4335,2000,11,2,190705
806,2,252.00948,2000,12,2,190705
807,2,257.2534,2001,1,2,190705
808,2,256.41644,2001,2,2,190705
809,2,259.30157,2001,3,2,190705
810,2,270.37103,2001,4,2,190705
811,2,276.06158,2001,5,2,190705
812,2,285.72116,2001,6,2,190705
813,2,285.7086,2001,7,2,190705
814,2,284.55154,2001,8,2,190705
815,2,278.00546,2001,9,2,190705
816,2,265.53397,2001,10,2,190705
817,2,255.15552,2001,11,2,190705
818,2,248.85802,2001,12,2,190705
819,2,254.35327,2002,1,2,190705
820,2,253.87556,2002,2,2,190705
821,2,256.95624,2002,3,2,190705
822,2,266.00226,2002,4,2,190705
823,2,278.2378,2002,5,2,190705
824,2,284.57605,2002,6,2,190705
825,2,286.57733,2002,7,2,190705
826,2,282.33963,2002,8,2,190705
827,2,278.0157,2002,9,2,190705
828,2,270.2045,2002,10,2,190705
829,2,262.76804,2002,11,2,190705
830,2,257.63257,2002,12,2,190705
831,2,250.45793,2003,1,2,190705
832,2,257.81546,2003,2,2,190705
833,2,258.2869,2003,3,2,190705
834,2,269.9319,2003,4,2,190705
835,2,277.7823,2003,5,2,190705
836,2,284.89114,2003,6,2,190705
837,2,287.26987,2003,7,2,190705
838,2,283.86337,2003,8,2,190705
839,2,274.3004,2003,9,2,190705
840,2,270.84854,2003,10,2,190705
841,2,255.42203,2003,11,2,190705
842,2,251.08458,2003,12,2,190705
843,2,243.3924,2004,1,2,190705
844,2,255.96503,2004,2,2,190705
845,2,256.7095,2004,3,2,190705
846,2,271.18155,2004,4,2,190705
847,2,280.72037,2004,5,2,190705
848,2,289.5174,2004,6,2,190705
849,2,288.18903,2004,7,2,190705
850,2,285.97958,2004,8,2,190705
851,2,273.84134,2004,9,2,190705
852,2,267.5906,2004,10,2,190705
853,2,256.44598,2004,11,2,190705
854,2,250.58757,2004,12,2,190705
855,2,248.04251,2005,1,2,190705
856,2,252.46538,2005,2,2,190705
857,2,264.12466,2005,3,2,190705
858,2,271.8282,2005,4,2,190705
859,2,283.16934,2005,5,2,190705
860,2,286.62823,2005,6,2,190705
861,2,286.03406,2005,7,2,190705
862,2,284.32068,2005,8,2,190705
863,2,278.1748,2005,9,2,190705
864,2,268.34003,2005,10,2,190705
865,2,252.71,2005,11,2,190705
866,2,255.50127,2005,12,2,190705
867,2,245.9561,2006,1,2,190705
868,2,256.20743,2006,2,2,190705
869,2,254.64763,2006,3,2,190705
870,2,268.9342,2006,4,2,190705
871,2,279.72247,2006,5,2,190705
872,2,285.36588,2006,6,2,190705
873,2,286.972,2006,7,2,190705
874,2,282.92355,2006,8,2,190705
875,2,279.02747,2006,9,2,190705
876,2,269.26593,2006,10,2,190705
877,2,247.15448,2006,11,2,190705
878,2,253.69838,2006,12,2,190705
879,2,251.22969,2007,1,2,190705
880,2,247.26115,2007,2,2,190705
881,2,250.275,2007,3,2,190705
882,2,272.27682,2007,4,2,190705
883,2,280.40582,2007,5,2,190705
884,2,287.3446,2007,6,2,190705
885,2,288.1599,2007,7,2,190705
886,2,285.4399,2007,8,2,190705
887,2,277.46085,2007,9,2,190705
888,2,265.4586,2007,10,2,190705
889,2,259.82452,2007,11,2,190705
890,2,250.08075,2007,12,2,190705
891,2,247.53493,2008,1,2,190705
892,2,249.44904,2008,2,2,190705
893,2,259.31558,2008,3,2,190705
894,2,270.54745,2008,4,2,190705
895,2,279.90332,2008,5,2,190705
896,2,285.6239,2008,6,2,190705
897,2,284.99524,2008,7,2,190705
898,2,281.37656,2008,8,2,190705
899,2,277.199,2008,9,2,190705
900,2,263.21216,2008,10,2,190705
901,2,255.3913,2008,11,2,190705
902,2,246.99129,2008,12,2,190705
903,2,245.48897,2009,1,2,190705
904,2,251.97896,2009,2,2,190705
905,2,254.1918,2009,3,2,190705
906,2,270.0893,2009,4,2,190705
907,2,280.5342,2009,5,2,190705
908,2,285.7395,2009,6,2,190705
909,2,288.8392,2009,7,2,190705
910,2,283.1563,2009,8,2,190705
911,2,278.3082,2009,9,2,190705
912,2,268.86386,2009,10,2,190705
913,2,253.61989,2009,11,2,190705
914,2,253.66074,2009,12,2,190705
915,2,249.13292,2010,1,2,190705
916,2,256.24478,2010,2,2,190705
917,2,261.01282,2010,3,2,190705
918,2,273.0713,2010,4,2,190705
919,2,281.56677,2010,5,2,190705
920,2,285.24042,2010,6,2,190705
921,2,286.78668,2010,7,2,190705
922,2,284.985,2010,8,2,190705
923,2,277.05768,2010,9,2,190705
924,2,267.7509,2010,10,2,190705
925,2,260.86215,2010,11,2,190705
926,2,244.43553,2010,12,2,190705
927,2,249.5801,2011,1,2,190705
928,2,250.92592,2011,2,2,190705
929,2,255.88293,2011,3,2,190705
930,2,269.12155,2011,4,2,190705
931,2,280.92975,2011,5,2,190705
932,2,284.83887,2011,6,2,190705
933,2,286.37607,2011,7,2,190705
934,2,283.21402,2011,8,2,190705
935,2,278.849,2011,9,2,190705
936,2,268.551,2011,10,2,190705
937,2,249.15898,2011,11,2,190705
938,2,255.7674,2011,12,2,190705
939,2,242.9588,2012,1,2,190705
940,2,258.2901,2012,2,2,190705
941,2,256.22504,2012,3,2,190705
942,2,272.69168,2012,4,2,190705
943,2,278.6146,2012,5,2,190705
944,2,286.51218,2012,6,2,190705
945,2,286.47348,2012,7,2,190705
946,2,284.1166,2012,8,2,190705
947,2,278.54193,2012,9,2,190705
948,2,264.35367,2012,10,2,190705
949,2,247.63568,2012,11,2,190705
950,2,244.16844,2012,12,2,190705
951,2,250.75916,2013,1,2,190705
952,2,255.14227,2013,2,2,190705
953,2,257.52896,2013,3,2,190705
954,2,263.25525,2013,4,2,190705
955,2,277.02908,2013,5,2,190705
956,2,287.84268,2013,6,2,190705
957,2,287.94177,2013,7,2,190705
958,2,285.8302,2013,8,2,190705
959,2,276.9588,2013,9,2,190705
960,2,271.80032,2013,10,2,190705
961,2,254.7389,2013,11,2,190705
962,2,248.18639,2013,12,2,190705
963,2,256.88165,2014,1,2,190705
964,2,248.47807,2014,2,2,190705
965,2,259.20175,2014,3,2,190705
966,2,270.70587,2014,4,2,190705
967,2,280.93762,2014,5,2,190705
968,2,284.33032,2014,6,2,190705
969,2,286.39676,2014,7,2,190705
970,2,284.35583,2014,8,2,190705
971,2,277.16846,2014,9,2,190705
972,2,265.801,2014,10,2,190705
973,2,256.56415,2014,11,2,190705
974,2,255.82729,2014,12,2,190705
975,2,251.16325,2015,1,2,190705
976,2,252.93172,2015,2,2,190705
977,2,261.4078,2015,3,2,190705
978,2,272.37973,2015,4,2,190705
979,2,283.77563,2015,5,2,190705
980,2,285.16,2015,6,2,190705
981,2,286.10397,2015,7,2,190705
982,2,282.42496,2015,8,2,190705
983,2,275.95703,2015,9,2,190705
984,2,269.0223,2015,10,2,190705
985,2,257.00156,2015,11,2,190705
986,2,252.2056,2015,12,2,190705
987,2,256.73236,2016,1,2,190705
988,2,257.34818,2016,2,2,190705
989,2,264.8808,2016,3,2,190705
990,2,274.4832,2016,4,2,190705
991,2,281.35843,2016,5,2,190705
992,2,285.84683,2016,6,2,190705
993,2,287.1375,2016,7,2,190705
994,2,285.46057,2016,8,2,190705
995,2,278.02994,2016,9,2,190705
996,2,265.3179,2016,10,2,190705
997,2,256.04074,2016,11,2,190705
998,2,249.41678,2016,12,2,190705
999,2,251.25212,2017,1,2,190705
1000,2,254.68935,2017,2,2,190705
1001,2,252.48357,2017,3,2,190705
1002,2,270.7289,2017,4,2,190705
1003,2,280.52808,2017,5,2,190705
1004,2,286.19406,2017,6,2,190705
1005,2,288.64743,2017,7,2,190705
1006,2,285.2817,2017,8,2,190705
1007,2,279.18494,2017,9,2,190705
1008,2,269.24948,2017,10,2,190705
1009,2,252.55307,2017,11,2,190705
1010,2,256.97113,2017,12,2,190705
1011,2,251.25488,2018,1,2,190705
1012,2,252.39009,2018,2,2,190705
1013,2,261.02094,2018,3,2,190705
1014,2,268.6609,2018,4,2,190705
1015,2,279.51498,2018,5,2,190705
1016,2,284.80548,2018,6,2,190705
1017,2,287.97455,2018,7,2,190705
1018,2,283.12595,2018,8,2,190705
1019,2,276.63495,2018,9,2,190705
1020,2,270.16803,2018,10,2,190705
1021,2,258.58307,2018,11,2,190705
1022,2,254.14941,2018,12,2,190705
1023,2,249.73514,2019,1,2,190705
1024,2,252.92908,2019,2,2,190705
1025,2,267.46054,2019,3,2,190705
1026,2,271.77972,2019,4,2,190705
1027,2,282.14432,2019,5,2,190705
1028,2,286.7958,2019,6,2,190705
1029,2,288.90817,2019,7,2,190705
1030,2,282.48026,2019,8,2,190705
1031,2,279.19485,2019,9,2,190705
1032,2,268.359,2019,10,2,190705
1033,2,258.1953,2019,11,2,190705
1034,2,249.43065,2019,12,2,190705
1035,2,242.78679,2020,1,2,190705
1036,2,249.59167,2020,2,2,190705
1037,2,257.35062,2020,3,2,190705
1038,2,269.52975,2020,4,2,190705
1039,2,280.6953,2020,5,2,190705
1040,2,284.90027,2020,6,2,190705
1041,2,285.69046,2020,7,2,190705
1042,2,284.74646,2020,8,2,190705
1043,2,278.20917,2020,9,2,190705
1044,2,266.8375,2020,10,2,190705
1045,2,253.90393,2020,11,2,190705
1046,2,252.85832,2020,12,2,190705
1047,2,253.59665,2021,1,2,190705
1048,2,247.2077,2021,2,2,190705
1049,2,256.63715,2021,3,2,190705
1050,2,268.42908,2021,4,2,190705
1051,2,279.14038,2021,5,2,190705
1052,2,286.89606,2021,6,2,190705
1053,2,288.02893,2021,7,2,190705
1054,2,283.80322,2021,8,2,190705
1055,2,276.16943,2021,9,2,190705
1056,2,268.29047,2021,10,2,190705
1057,2,252.58995,2021,11,2,190705
1058,2,250.17438,2021,12,2,190705
1059,2,248.35725,2022,1,2,190705
1060,2,252.21083,2022,2,2,190705
1061,2,260.05255,2022,3,2,190705
1062,2,267.8582,2022,4,2,190705
1063,2,278.3097,2022,5,2,190705
1064,2,286.26968,2022,6,2,190705
1065,2,287.26602,2022,7,2,190705
1066,2,284.51175,2022,8,2,190705
1067,2,277.90167,2022,9,2,190705
1068,2,267.77576,2022,10,2,190705
1069,2,257.11142,2022,11,2,190705
1070,2,248.67328,2022,12,2,190705
1071,2,255.37616,2023,1,2,190705
1072,2,252.20697,2023,2,2,190705
1073,2,259.22607,2023,3,2,190705
1074,2,266.35303,2023,4,2,190705
1075,2,280.63284,2023,5,2,190705
1076,2,285.86896,2023,6,2,190705
1077,2,290.33612,2023,7,2,190705
1078,2,286.73553,2023,8,2,190705
1079,2,277.07617,2023,9,2,190705
1080,2,266.93082,2023,10,2,190705
1081,2,260.2962,2023,11,2,190705
1082,2,252.57117,2023,12,2,190705
1083,2,245.72276,2024,1,2,190705
1084,2,251.83492,2024,2,2,190705
1085,2,259.78247,2024,3,2,190705
1086,3,263.91867,1979,1,3,190104
1087,3,256.44702,1979,2,3,190104
1088,3,269.72043,1979,3,3,190104
1089,3,272.02878,1979,4,3,190104
1090,3,275.78778,1979,5,3,190104
1091,3,278.85565,1979,6,3,190104
1092,3,282.5045,1979,7,3,190104
1093,3,283.41537,1979,8,3,190104
1094,3,280.17426,1979,9,3,190104
1095,3,275.26807,1979,10,3,190104
1096,3,271.92334,1979,11,3,190104
1097,3,264.34335,1979,12,3,190104
1098,3,261.41296,1980,1,3,190104
1099,3,268.9464,1980,2,3,190104
1100,3,268.54462,1980,3,3,190104
1101,3,273.34448,1980,4,3,190104
1102,3,275.97784,1980,5,3,190104
1103,3,280.4065,1980,6,3,190104
1104,3,281.9921,1980,7,3,190104
1105,3,281.47797,1980,8,3,190104
1106,3,278.3042,1980,9,3,190104
1107,3,275.1296,1980,10,3,190104
1108,3,271.47913,1980,11,3,190104
1109,3,260.07843,1980,12,3,190104
1110,3,272.29965,1981,1,3,190104
1111,3,267.83487,1981,2,3,190104
1112,3,271.16794,1981,3,3,190104
1113,3,270.54,1981,4,3,190104
1114,3,277.72476,1981,5,3,190104
1115,3,279.8,1981,6,3,190104
1116,3,282.3066,1981,7,3,190104
1117,3,282.09814,1981,8,3,190104
1118,3,278.13486,1981,9,3,190104
1119,3,274.78006,1981,10,3,190104
1120,3,270.16132,1981,11,3,190104
1121,3,264.7861,1981,12,3,190104
1122,3,257.54114,1982,1,3,190104
1123,3,262.4129,1982,2,3,190104
1124,3,266.96597,1982,3,3,190104
1125,3,270.25974,1982,4,3,190104
1126,3,274.40085,1982,5,3,190104
1127,3,279.9389,1982,6,3,190104
1128,3,282.4845,1982,7,3,190104
1129,3,281.5017,1982,8,3,190104
1130,3,279.3838,1982,9,3,190104
1131,3,272.46838,1982,10,3,190104
1132,3,267.43994,1982,11,3,190104
1133,3,267.55344,1982,12,3,190104
1134,3,264.96225,1983,1,3,190104
1135,3,267.95294,1983,2,3,190104
1136,3,268.629,1983,3,3,190104
1137,3,273.18668,1983,4,3,190104
1138,3,276.69086,1983,5,3,190104
1139,3,281.06992,1983,6,3,190104
1140,3,282.40558,1983,7,3,190104
1141,3,281.57993,1983,8,3,190104
1142,3,277.18274,1983,9,3,190104
1143,3,273.4149,1983,10,3,190104
1144,3,268.60272,1983,11,3,190104
1145,3,262.9955,1983,12,3,190104
1146,3,267.5665,1984,1,3,190104
1147,3,269.03174,1984,2,3,190104
1148,3,272.78268,1984,3,3,190104
1149,3,272.88007,1984,4,3,190104
1150,3,276.01596,1984,5,3,190104
1151,3,279.7861,1984,6,3,190104
1152,3,281.46973,1984,7,3,190104
1153,3,282.12833,1984,8,3,190104
1154,3,278.76004,1984,9,3,190104
1155,3,272.01764,1984,10,3,190104
1156,3,267.3963,1984,11,3,190104
1157,3,264.9416,1984,12,3,190104
1158,3,271.61743,1985,1,3,190104
1159,3,263.4889,1985,2,3,190104
1160,3,268.10056,1985,3,3,190104
1161,3,270.37653,1985,4,3,190104
1162,3,275.0058,1985,5,3,190104
1163,3,277.85495,1985,6,3,190104
1164,3,282.04416,1985,7,3,190104
1165,3,281.14273,1985,8,3,190104
1166,3,278.79483,1985,9,3,190104
1167,3,271.09998,1985,10,3,190104
1168,3,262.95062,1985,11,3,190104
1169,3,270.67657,1985,12,3,190104
1170,3,269.50427,1986,1,3,190104
1171,3,265.80875,1986,2,3,190104
1172,3,268.52795,1986,3,3,190104
1173,3,269.1697,1986,4,3,190104
1174,3,275.27625,1986,5,3,190104
1175,3,279.33817,1986,6,3,190104
1176,3,282.2124,1986,7,3,190104
1177,3,280.83133,1986,8,3,190104
1178,3,279.3403,1986,9,3,190104
1179,3,275.60352,1986,10,3,190104
1180,3,267.82074,1986,11,3,190104
1181,3,270.54688,1986,12,3,190104
1182,3,268.6933,1987,1,3,190104
1183,3,269.08832,1987,2,3,190104
1184,3,266.25238,1987,3,3,190104
1185,3,272.03424,1987,4,3,190104
1186,3,275.92865,1987,5,3,190104
1187,3,278.44534,1987,6,3,190104
1188,3,282.43436,1987,7,3,190104
1189,3,282.43182,1987,8,3,190104
1190,3,278.69406,1987,9,3,190104
1191,3,274.86038,1987,10,3,190104
1192,3,271.7142,1987,11,3,190104
1193,3,268.8723,1987,12,3,190104
1194,3,265.17465,1988,1,3,190104
1195,3,267.75235,1988,2,3,190104
1196,3,270.4743,1988,3,3,190104
1197,3,272.65875,1988,4,3,190104
1198,3,276.03247,1988,5,3,190104
1199,3,279.91953,1988,6,3,190104
1200,3,281.45795,1988,7,3,190104
1201,3,281.54932,1988,8,3,190104
1202,3,277.6857,1988,9,3,190104
1203,3,274.45056,1988,10,3,190104
1204,3,269.2398,1988,11,3,190104
1205,3,267.52655,1988,12,3,190104
1206,3,261.65378,1989,1,3,190104
1207,3,264.63242,1989,2,3,190104
1208,3,265.729,1989,3,3,190104
1209,3,273.29263,1989,4,3,190104
1210,3,276.98105,1989,5,3,190104
1211,3,280.44302,1989,6,3,190104
1212,3,284.0195,1989,7,3,190104
1213,3,283.68768,1989,8,3,190104
1214,3,280.33673,1989,9,3,190104
1215,3,273.1585,1989,10,3,190104
1216,3,266.59116,1989,11,3,190104
1217,3,270.95645,1989,12,3,190104
1218,3,264.07275,1990,1,3,190104
1219,3,261.8909,1990,2,3,190104
1220,3,269.75058,1990,3,3,190104
1221,3,273.4299,1990,4,3,190104
1222,3,277.06436,1990,5,3,190104
1223,3,280.8617,1990,6,3,190104
1224,3,282.88547,1990,7,3,190104
1225,3,283.10645,1990,8,3,190104
1226,3,279.75732,1990,9,3,190104
1227,3,271.7515,1990,10,3,190104
1228,3,262.43945,1990,11,3,190104
1229,3,263.99387,1990,12,3,190104
1230,3,264.47498,1991,1,3,190104
1231,3,269.0153,1991,2,3,190104
1232,3,267.3287,1991,3,3,190104
1233,3,272.89328,1991,4,3,190104
1234,3,276.04196,1991,5,3,190104
1235,3,280.05975,1991,6,3,190104
1236,3,281.47775,1991,7,3,190104
1237,3,281.3288,1991,8,3,190104
1238,3,279.42087,1991,9,3,190104
1239,3,272.32077,1991,10,3,190104
1240,3,270.37662,1991,11,3,190104
1241,3,267.73486,1991,12,3,190104
1242,3,269.14807,1992,1,3,190104
1243,3,266.81247,1992,2,3,190104
1244,3,268.75784,1992,3,3,190104
1245,3,271.67657,1992,4,3,190104
1246,3,275.68896,1992,5,3,190104
1247,3,280.45895,1992,6,3,190104
1248,3,282.46002,1992,7,3,190104
1249,3,281.46872,1992,8,3,190104
1250,3,275.59918,1992,9,3,190104
1251,3,271.82782,1992,10,3,190104
1252,3,271.0401,1992,11,3,190104
1253,3,264.47903,1992,12,3,190104
1254,3,264.08752,1993,1,3,190104
1255,3,267.15564,1993,2,3,190104
1256,3,268.9295,1993,3,3,190104
1257,3,273.742,1993,4,3,190104
1258,3,278.23273,1993,5,3,190104
1259,3,281.01422,1993,6,3,190104
1260,3,283.3761,1993,7,3,190104
1261,3,282.67905,1993,8,3,190104
1262,3,279.34567,1993,9,3,190104
1263,3,275.81,1993,10,3,190104
1264,3,269.80618,1993,11,3,190104
1265,3,269.49374,1993,12,3,190104
1266,3,266.61655,1994,1,3,190104
1267,3,260.24066,1994,2,3,190104
1268,3,269.71115,1994,3,3,190104
1269,3,273.47916,1994,4,3,190104
1270,3,275.966,1994,5,3,190104
1271,3,280.2893,1994,6,3,190104
1272,3,282.69183,1994,7,3,190104
1273,3,284.328,1994,8,3,190104
1274,3,278.21054,1994,9,3,190104
1275,3,273.7271,1994,10,3,190104
1276,3,265.3872,1994,11,3,190104
1277,3,265.21823,1994,12,3,190104
1278,3,266.64154,1995,1,3,190104
1279,3,265.57556,1995,2,3,190104
1280,3,265.35132,1995,3,3,190104
1281,3,273.10333,1995,4,3,190104
1282,3,277.1379,1995,5,3,190104
1283,3,280.34985,1995,6,3,190104
1284,3,282.3953,1995,7,3,190104
1285,3,281.4666,1995,8,3,190104
1286,3,281.49918,1995,9,3,190104
1287,3,273.94656,1995,10,3,190104
1288,3,266.68793,1995,11,3,190104
1289,3,265.1868,1995,12,3,190104
1290,3,259.3206,1996,1,3,190104
1291,3,266.56348,1996,2,3,190104
1292,3,267.89792,1996,3,3,190104
1293,3,271.905,1996,4,3,190104
1294,3,276.32816,1996,5,3,190104
1295,3,280.0874,1996,6,3,190104
1296,3,282.35593,1996,7,3,190104
1297,3,281.57916,1996,8,3,190104
1298,3,277.47217,1996,9,3,190104
1299,3,271.52283,1996,10,3,190104
1300,3,266.46158,1996,11,3,190104
1301,3,263.85168,1996,12,3,190104
1302,3,263.55734,1997,1,3,190104
1303,3,270.06723,1997,2,3,190104
1304,3,266.0814,1997,3,3,190104
1305,3,272.66736,1997,4,3,190104
1306,3,276.98938,1997,5,3,190104
1307,3,281.5324,1997,6,3,190104
1308,3,283.28842,1997,7,3,190104
1309,3,283.3772,1997,8,3,190104
1310,3,280.32388,1997,9,3,190104
1311,3,272.24194,1997,10,3,190104
1312,3,271.54572,1997,11,3,190104
1313,3,269.3799,1997,12,3,190104
1314,3,265.2827,1998,1,3,190104
1315,3,270.36395,1998,2,3,190104
1316,3,269.2518,1998,3,3,190104
1317,3,273.22098,1998,4,3,190104
1318,3,276.6892,1998,5,3,190104
1319,3,280.8613,1998,6,3,190104
1320,3,282.53748,1998,7,3,190104
1321,3,281.26962,1998,8,3,190104
1322,3,278.4696,1998,9,3,190104
1323,3,273.5328,1998,10,3,190104
1324,3,268.9658,1998,11,3,190104
1325,3,265.50616,1998,12,3,190104
1326,3,263.1856,1999,1,3,190104
1327,3,263.54114,1999,2,3,190104
1328,3,267.7848,1999,3,3,190104
1329,3,271.50156,1999,4,3,190104
1330,3,274.86136,1999,5,3,190104
1331,3,279.9425,1999,6,3,190104
1332,3,282.6234,1999,7,3,190104
1333,3,282.55573,1999,8,3,190104
1334,3,278.2547,1999,9,3,190104
1335,3,274.0242,1999,10,3,190104
1336,3,269.419,1999,11,3,190104
1337,3,268.527,1999,12,3,190104
1338,3,264.1988,2000,1,3,190104
1339,3,268.84717,2000,2,3,190104
1340,3,269.82706,2000,3,3,190104
1341,3,271.77664,2000,4,3,190104
1342,3,275.78104,2000,5,3,190104
1343,3,280.1408,2000,6,3,190104
1344,3,281.99396,2000,7,3,190104
1345,3,281.5541,2000,8,3,190104
1346,3,278.18927,2000,9,3,190104
1347,3,273.3154,2000,10,3,190104
1348,3,271.2565,2000,11,3,190104
1349,3,267.98615,2000,12,3,190104
1350,3,270.4105,2001,1,3,190104
1351,3,266.79065,2001,2,3,190104
1352,3,267.89117,2001,3,3,190104
1353,3,271.39926,2001,4,3,190104
1354,3,274.66263,2001,5,3,190104
1355,3,280.05368,2001,6,3,190104
1356,3,282.0152,2001,7,3,190104
1357,3,282.81003,2001,8,3,190104
1358,3,278.46515,2001,9,3,190104
1359,3,273.12955,2001,10,3,190104
1360,3,268.4121,2001,11,3,190104
1361,3,264.99496,2001,12,3,190104
1362,3,267.6082,2002,1,3,190104
1363,3,266.12137,2002,2,3,190104
1364,3,264.40482,2002,3,3,190104
1365,3,269.13895,2002,4,3,190104
1366,3,275.91953,2002,5,3,190104
1367,3,280.3496,2002,6,3,190104
1368,3,282.01996,2002,7,3,190104
1369,3,282.06683,2002,8,3,190104
1370,3,279.11362,2002,9,3,190104
1371,3,276.27585,2002,10,3,190104
1372,3,273.05896,2002,11,3,190104
1373,3,268.88486,2002,12,3,190104
1374,3,268.30692,2003,1,3,190104
1375,3,269.4178,2003,2,3,190104
1376,3,266.6215,2003,3,3,190104
1377,3,272.27747,2003,4,3,190104
1378,3,275.71008,2003,5,3,190104
1379,3,280.11676,2003,6,3,190104
1380,3,283.28085,2003,7,3,190104
1381,3,282.15015,2003,8,3,190104
1382,3,278.4922,2003,9,3,190104
1383,3,275.18854,2003,10,3,190104
1384,3,267.35056,2003,11,3,190104
1385,3,267.52524,2003,12,3,190104
1386,3,262.3353,2004,1,3,190104
1387,3,269.87457,2004,2,3,190104
1388,3,268.10324,2004,3,3,190104
1389,3,273.19318,2004,4,3,190104
1390,3,278.27023,2004,5,3,190104
1391,3,283.08716,2004,6,3,190104
1392,3,284.00214,2004,7,3,190104
1393,3,284.8766,2004,8,3,190104
1394,3,278.61887,2004,9,3,190104
1395,3,274.53738,2004,10,3,190104
1396,3,270.42813,2004,11,3,190104
1397,3,268.58133,2004,12,3,190104
1398,3,265.3383,2005,1,3,190104
