"ID","ALT_ID","STATION NAME","STATE","LATITUDE","LONGITUDE","ELEV(FT)","DOMAINS"
"KTNP","","TWENTYNINE PALMS","CA","34.1316","-115.9458","1888","co"
"KTOA","TOA","TORRANCE","CA","33.8","-118.3333","102","co"
"KTRK","TRK 4TA","TRUCKEE","CA","39.3167","-120.1333","5899","co"
"KTRM","TRM","DESERT RESORTS THERM","CA","33.6319","-116.1642","-112","co"
"KTSP","","TEHACHAPI MUNI ARPT","CA","35.135","-118.4392","4003","co"
"KTVL","TVL","SOUTH LAKE TAHOE","CA","38.8983","-119.9947","6252","co"
"KUKI","UKI","UKIAH","CA","39.1333","-123.2","601","co"
"KVBG","VBG","VANDERBERG AFB","CA","34.7167","-120.5667","397","co oc"
"KVCB","KO45","VACAVILLE","CA","38.38","-121.96","112","co"
"KVCV","VCV","VICTORVILLE","CA","34.5975","-117.383","2885","co"
"KVIS","VIS","VISALIA","CA","36.3167","-119.4","292","co"
"KVNY","VNY","VAN NUYS","CA","34.2167","-118.4833","801","co"
"KWHP","","WHITEMAN AIRPORT","CA","34.27","-118.42","1004","co"
"KWJF","WJF","LANCASTER","CA","34.7333","-118.2167","2337","co"
"KWLW","","WILLOWS-GLENN COUNTY","CA","39.5158","-122.2173","141","co"
"KWVI","","WATSONVILLE","CA","36.93","-121.78","161","co"
"KWYC1","","KENWORTHY","CA","33.617","-116.622","4590","co"
"KXVW","","VANDENBERG_RANGE","CA","34.72","-120.57","328","co oc"
"LAFC1","","LAUFMAN","CA","40.1417","-120.3533","4800","co"
"LAHC1","","LA HONDA","CA","37.3052","-122.2552","804","co"
"LAYC1","","LAYTONVILLE","CA","39.7023","-123.4849","1820","co"
"LCBC1","","LEO CARRILLO","CA","34.0451","-118.9359","50","co oc"
"LDEC1","","ALCALDE","CA","36.1833","-120.4986","2729","co"
"LDRC1","","LADDER BUTTE","CA","40.8071","-121.2965","5672","co"
"LICC1","","LINCOLN","CA","38.881","-121.2666","210","co"
"LKNC1","","LOWER KLAMATH - FTS","CA","41.9992","-121.7002","4098","co"
"LKRC1","","LAKE COUNTY RAWS1","CA","38.8064","-122.7405","4724","co"
"LMOC1","","LIVERMORE","CA","37.7103","-121.8186","627","co"
"LNDC1","","9414763 OAKLAND","CA","37.795","-122.288","11","co"
"LOAC1","","LOS ALTOS","CA","37.3547","-122.1416","539","co"
"LOKC1","","LOCKWOOD VALLEY","CA","34.7339","-119.1005","5150","co"
"LPDC1","","LAKE PALMDALE","CA","34.5369","-118.1023","2980","co"
"LPOC1","","LOS PRIETOS","CA","34.5444","-119.7912","982","co"
"LPZC1","","LA PANZA","CA","35.3807","-120.188","1633","co"
"LRLC1","","LAURAL MOUNTAIN","CA","35.4781","-117.6993","4390","co"
"LRVC1","","PRAWS 3 (LAURO RESER","CA","34.4572","-119.7238","669","co oc"
"LSFC1","","LAS FLORES","CA","33.3098","-117.4236","754","co"
"LSGC1","","LOS GATOS","CA","37.2042","-121.9508","1842","co"
"LSNC1","","LASSEN LODGE","CA","40.3441","-121.7137","4159","co"
"LTHC1","","LOST HORSE","CA","34.0178","-116.1885","4133","co"
"LTJC1","","LITTLE TUJUNGA","CA","34.2936","-118.3608","1390","co"
"LTLC1","","LYTLE CREEK","CA","34.2339","-117.4802","2792","co"
"LTRC1","","LAS TRAMPAS","CA","37.8339","-122.0669","1760","co"
"LVFC1","","LIVERMORE FIRE DEPAR","CA","37.6547","-121.8231","314","co"
"LVMC1","","MALLORY RIDGE","CA","37.8172","-121.7788","1948","co"
"LYQC1","","LYNCH CANYON","CA","35.6117","-118.405","3141","co"
"MALC1","","MAMMOTH LAKES RS","CA","37.6478","-118.9617","7804","co"
"MASC1","","MENDOCINO PASS","CA","39.8074","-122.9451","5382","co"
"MBCC1","","MALIBU CANYON","CA","34.0839","-118.7034","610","co oc"
"MBUC1","","MALIBU HILLS","CA","34.0616","-118.6452","1575","co oc"
"MCCC1","","ASH CREEK","CA","41.2768","-121.9805","3677","co"
"MCFC1","","METCALF GAP","CA","37.4094","-119.7678","3118","co"
"MCGC1","","MCGUIRES","CA","39.3526","-123.6015","627","co"
"MDAC1","","MT. DIABLO","CA","37.8817","-121.9141","3849","co"
"MDDC1","","MAD RIVER","CA","40.463","-123.5237","2873","co"
"MDEC1","","MIDDLE PEAK","CA","37.9278","-122.5872","2339","co oc"
"MDHC1","","MID HILLS","CA","35.1232","-115.4113","5365","co"
"MHEC1","","LAKE MATHEWS","CA","33.8169","-117.4636","1516","co"
"MIAC1","","MIAMI","CA","37.4192","-119.7454","4267","co"
"MIGC1","","SAN MIGUEL","CA","32.685","-116.9736","425","co"
"MIPC1","","POVERTY","CA","37.443","-121.7705","2066","co"
"MKEC1","","MARKLEEVILLE","CA","38.6904","-119.7749","5501","co"
"MKGC1","","RATTLESNAKE","CA","36.4069","-118.4217","8600","co"
"MLCC1","","MILL CREEK (ANF)","CA","34.3903","-118.0825","5021","co"
"MLGC1","","MT. LAGUNA","CA","32.8812","-116.4288","5737","co"
"MLXC1","","MILLER RANCH","CA","34.1484","-119.011","837","co oc"
"MMKC1","","MILL CREEK (BDF)","CA","34.0798","-117.0467","2950","co"
"MMOC1","","MULE MOUNTAIN","CA","40.5692","-122.503","2044","co"
"MMTC1","","MOUNT TOM","CA","37.3764","-119.1792","8982","co"
"MNCC1","","MORMON ROCK","CA","34.316","-117.5037","3514","co"
"MNLC1","","MEANS LAKE","CA","34.3842","-116.524","2818","co"
"MNMC1","","MTN HOME","CA","36.224","-118.6654","7030","co"
"MOIC1","","MONTECITO #2","CA","34.445","-119.6258","285","co oc"
"MOLC1","","MILO","CA","36.2312","-118.869","1923","co"
"MOUC1","","MOUNT ELIZABETH","CA","38.0629","-120.2472","4942","co"
"MOWC1","","MODOC NWR","CA","41.4589","-120.5188","4380","co"
"MPCC1","","MAPLE CREEK","CA","40.7964","-123.9366","1680","co"
"MPEC1","","CAMP ELLIOTT","CA","32.8592","-117.1055","539","co"
"MPOC1","","MARIPOSA","CA","37.504","-119.9867","2231","co"
"MPWC1","","SAN MARCOS PASS","CA","34.4913","-119.7963","1491","co"
"MRPC1","","MGROVE","CA","37.5128","-119.6047","6400","co"
"MRQC1","","MARQUEZ 2011","CA","36.3597","-120.773","2571","co"
"MSAC1","","MT. SHASTA","CA","41.3153","-122.3165","3573","co"
"MSJC1","","MT. SAN JACINTO","CA","33.8153","-116.6419","8616","co"
"MSXC1","","MIRAMAR EAST","CA","32.8755","-117.0595","900","co"
"MTIC1","","MONTECITO","CA","34.4614","-119.649","1619","co oc"
"MTNC1","","MOUNTAIN PASS","CA","35.4698","-115.5434","4729","co"
"MTQC1","","MOUNTAIN REST","CA","37.0541","-119.372","4110","co"
"MTTC1","","MINARETS","CA","37.4072","-119.3458","5313","co"
"MTZC1","","MOUNT ZION","CA","38.3901","-120.6524","2967","co"
"MWKC1","","DENTEN CREEK","CA","39.7795","-120.5944","5149","co"
"MYRC1","","MEYERS","CA","38.8489","-120.0188","6310","co"
"MZXC1","","MARTINEZ-AMORCO","CA","38.033","-122.125","21","co"
"NBRC1","","BIG ROCK","CA","38.0394","-122.57","1500","co"
"NCRC1","","NRAWS 13","CA","38.6962","-119.575","7451","co"
"NFRC1","","NORTH FORK","CA","37.2331","-119.5058","2721","co"
"NHPC1","","NEWHALL PASS","CA","34.337","-118.5205","2135","co"
"NPSC1","","NPS #10","CA","33.7561","-117.4966","1486","co"
"NPXC1","","NPS #11","CA","32.8824","-116.4293","5760","co"
"NTBC1","","SANTA BARBARA","CA","34.408","-119.685","43","co oc"
"NTCC1","","NOTCHKO","CA","41.2897","-123.8575","477","co"
"NVHC1","","NOVATO FIRE - ROBINH","CA","38.1125","-122.5498","482","co"
"NWQC1","","SAC NWR QD","CA","39.4461","-122.1838","95","co"
"NWRC1","","SAC NWR","CA","39.4172","-122.1825","120","co"
"NZAC1","","ANZA","CA","33.5559","-116.6745","3939","co"
"OAAC1","","OAK RIDGE","CA","38.7381","-123.3083","1890","co"
"OBPC1","","SAN LUIS OBISPO COAS","CA","35.605","-121.1141","228","co"
"OBRC1","","WHISKEYTOWN HQ#2","CA","40.6105","-122.5273","1360","co"
"OBXC1","","OAKLAND BERTH","CA","37.804","-122.342","20","co"
"OGVC1","","OAK GROVE","CA","33.386","-116.7968","2781","co"
"OJIC1","","OJAI","CA","34.4483","-119.2302","765","co oc"
"OKNC1","","OAK KNOLL","CA","41.8383","-122.8501","1953","co"
"OKPC1","","SIMI VALLEY","CA","34.2911","-118.7966","914","co oc"
"OKSC1","","OAKLAND SOUTH","CA","37.7861","-122.1447","1095","co"
"OKXC1","","OAKLAND (BERTH 34)","CA","37.811","-122.333","25","co"
"OMTC1","","OAK MOUNTAIN","CA","41.0063","-121.9844","2646","co"
"ONOC1","","OAKLAND NORTH","CA","37.865","-122.2208","1403","co"
"ONYC1","","WALKER PASS","CA","35.6658","-118.0569","5572","co"
"OORC1","","OAK OPENING","CA","36.1753","-118.7017","3091","co"
"OPLC1","","OPAL MOUNTAIN","CA","35.1543","-117.1756","3240","co"
"OTYC1","","OTAY MOUNTAIN","CA","32.6009","-116.841","3283","co"
"OVRC1","","OWENS VALLEY","CA","37.391","-118.5525","4650","co"
"OVYC1","","OLEMA VALLEY","CA","38.0425","-122.7958","37","co oc"
"OWNC1","","OWENS CAMP","CA","38.7358","-120.2415","5240","co"
"OXRC1","","OX RANCH","CA","35.2023","-115.1982","4324","co"
"OZNC1","","OZENA","CA","34.6818","-119.3537","3690","co"
"PAMC1","","PALOMAR","CA","33.3521","-116.8627","5486","co"
"PCEC1","","PANOCHE ROAD","CA","36.7271","-120.7658","2055","co"
"PCLC1","","PINNACLES","CA","36.4708","-121.1472","1322","co"
"PCOC1","","PORT CHICAGO","CA","38.056","-122.0394","14","co"
"PEAC1","","CALAVERAS ROAD","CA","37.553","-121.8438","1230","co"
"PEPC1","","PEPPERMINT","CA","36.0734","-118.5413","7385","co"
"PFXC1","","LOS ANGELES PIER F","CA","33.748","-118.268","30","co"
"PHRC1","","PINEHURST","CA","36.6973","-119.0187","4066","co"
"PIBC1","","BLACK DIAMOND","CA","37.95","-121.8844","1600","co"
"PIEC1","","PIERCE","CA","40.2461","-120.6422","5811","co"
"PIHC1","","PINE HILLS","CA","33.0166","-116.6354","3651","co"
"PIVC1","","PIUTES","CA","35.4445","-118.2788","6475","co"
"PKCC1","","PIKE COUNTY LOOKOUT","CA","39.4747","-121.2023","3701","co"
"PKFC1","","PARKFIELD","CA","35.8983","-120.4332","1525","co"
"PLEC1","","BRIONES","CA","37.9342","-122.1177","1450","co"
"PLIC1","","ARBUCKLE BASIN","CA","40.4378","-122.8309","2452","co"
"PLTC1","","PILOT HILL","CA","38.8317","-121.0092","1249","co"
"PMCC1","","PATTYMOCUS","CA","40.2861","-122.8746","3772","co"
"PNWC1","","PINECREST 2","CA","38.1862","-120.0105","5706","co"
"POPC1","","POPPET FLAT","CA","33.8564","-116.8599","3830","co"
"POPN8","","NPS #3","CA","37.7722","-119.8481","6100","co"
"POTC1","","POTRERO","CA","32.6059","-116.6088","2345","co"
"PPPC1","","POPPY PARK","CA","34.7283","-118.394","2760","co"
"PPRC1","","PIRU","CA","34.4044","-118.81","614","co"
"PPSC1","","BIG SUR","CA","36.2454","-121.7801","354","co oc"
"PPXC1","","RICHMOND","CA","37.906","-122.365","30","co"
"PRGC1","","PARK RIDGE","CA","36.7242","-118.9425","7540","co"
"PRHC1","","HURLEY","CA","37.0151","-119.5678","1228","co"
"PRJC1","","LONG BEACH PIER J","CA","33.733","-118.186","30","co"
"PSBC1","","PITTSBURG SUISUN BA","CA","38.042","-121.887","25","co"
"PSQC1","","SAN PASQUAL","CA","33.0914","-117.0122","255","co"
"PSWC1","","PANTHER SPRINGS","CA","40.242","-121.7759","3344","co"
"PTEC1","","COOSKIE MOUNTAIN","CA","40.2568","-124.266","2945","co oc"
"PTGC1","PTGC","POINT ARGUELLO","CA","34.5768","-120.6487","110","co oc"
"PUGC1","","PULGAS","CA","37.475","-122.298","644","co oc"
"PXOC1","","SAN FRANCISCO PIER1","CA","37.798","-122.393","53","co"
"PXSC1","","PIER 17  SAN FRANCI","CA","37.803","-122.397","13","co"
"PYNC1","","PINYON","CA","33.5778","-116.454","4060","co"
"PZAC1","","PALA","CA","33.3611","-117.1058","455","co"
"QCAC1","","CAHUILLA","CA","32.9736","-115.1735","278","co"
"QTZC1","","QUARTZ HILL","CA","41.5991","-122.9336","4225","co"
"QYRC1","","QUINCY RD","CA","39.9733","-120.9419","3652","co"
"RBYC1","","BRADLEY","CA","35.8644","-120.8029","537","co"
"RCEC1","","ROCK CREEK","CA","37.5598","-118.6784","7103","co"
"RCHC1","","RANCHITA","CA","33.2222","-116.4974","4415","co"
"RCMC1","","RICHMOND","CA","37.9283","-122.4005","18","co"
"RCPC1","","ROCK CAMP","CA","34.2906","-117.2135","4923","co"
"RDVC1","","RODEO VALLEY","CA","39.6679","-123.3212","2428","co"
"RHWC1","","REFUGIO","CA","34.5166","-120.0753","1465","co"
"RJSC1","","SANJOSE","CA","37.3983","-121.8069","675","co"
"RLKC1","","RUTH","CA","40.2506","-123.3197","2732","co"
"RNDC1","","ROUND MOUNTAIN","CA","41.427","-121.4626","5255","co"
"RNYC1","","RICE CANYON","CA","39.525","-120.3288","6943","co"
"ROVC1","","ROSE VALLEY","CA","34.5434","-119.1849","3331","co"
"RRAC1","","REDDING","CA","40.5158","-122.2921","499","co"
"RRRC1","","READER RANCH","CA","39.3035","-121.1172","1968","co"
"RSAC1","","SANTA ROSA","CA","38.4785","-122.7117","599","co"
"RSHC1","","RUSH CREEK","CA","41.2881","-120.8696","5543","co"
"RSPC1","","ROSE PEAK","CA","37.5019","-121.7355","3060","co"
"RTFC1","","FORT ORD #1","CA","36.6289","-121.7575","578","co"
"RTGC1","","FORT ORD #2","CA","36.6269","-121.7863","490","co"
"RTYC1","","REDWOOD CITY","CA","37.51","-122.2115","20","co oc"
"RVDC1","","RAVENDALE","CA","40.7312","-120.3165","5450","co"
"RVYC1","","RICE VALLEY","CA","34.0607","-114.7322","831","co"
"RWBC1","","BARON","CA","38.8544","-120.0242","6336","co"
"SAUC1","","SAUGUS","CA","34.435","-118.5131","1450","co"
"SBIC1","","SANTA BARBARA","CA","33.4874","-119.0303","360","co oc"
"SBVC1","","SB BOTANIC GARDEN","CA","34.4559","-119.7056","753","co oc"
"SCJC1","","OP3 (SAN CLEMENTE IS","CA","32.8338","-118.4222","605","co oc"
"SDLC1","","SADDLEBACK BUTTE","CA","34.6686","-117.8218","2590","co"
"SDRC1","","SOLDIER MTN","CA","40.9268","-121.5843","3704","co"
"SETC1","","SECRET TOWN","CA","39.1838","-120.8844","2757","co"
"SEWC1","","SMITH PEAK (STF)","CA","37.8005","-120.1008","3871","co"
"SHQC1","","SHADEQUARTER","CA","36.5671","-118.9578","4340","co"
"SHUC1","","SCHOOLHOUSE","CA","41.1382","-123.9063","2653","co"
"SHVC1","","SHAVER","CA","37.1368","-119.2616","5632","co"
"SHXC1","","SHIP MTN","CA","41.729","-123.7934","5151","co"
"SIXC1","","HOEPPEL","CA","32.9265","-118.5316","535","co oc"
"SIZC1","","NURSERY (SAN CLEMENT","CA","32.9788","-118.5528","704","co oc"
"SKBC1","","SUGARLOAF (ENF)","CA","38.7846","-120.3105","5653","co"
"SLEC1","","SADDLEBACK","CA","39.6375","-120.8652","6670","co"
"SLFC1","","SUGARLOAF (SHF)","CA","40.916","-122.4348","3259","co"
"SLRC1","","LOS BANOS","CA","37.0548","-121.053","323","co"
"SLWC1","","SAN LUIS NWR","CA","37.1822","-120.7938","65","co"
"SMBC1","","SOMES BAR","CA","41.3901","-123.4926","915","co"
"SMDC1","","STAMPEDE","CA","39.4711","-120.0869","6207","co"
"SMOC1","","HUMBOLDT BAY","CA","40.7669","-124.2194","10","co"
"SMSC1","","SIMS","CA","41.0713","-122.3699","2537","co"
"SNCC1","","SANTA CRUZ ISLAND","CA","33.993","-119.7162","292","co oc"
"SNDP5","","SAND IS- MIDWAY IS","CA","28.2117","-177.36","12","oc"
"SNVC1","","SUSANVILLE 2SW","CA","40.4167","-120.6631","4184","co"
"SOAC1","","SODA CREEK","CA","39.425","-122.9772","1725","co"
"SQSC1","","SQUAW SPRINGS","CA","35.3683","-117.5704","3661","co"
"SRIC1","","SANTA ROSA ISLAND","CA","33.9787","-120.0787","1284","co oc"
"SRTC1","","SANTA RITA","CA","36.3481","-120.6001","5036","co"
"SRUC1","","SANTA ROSA PLATEAU","CA","33.5181","-117.229","1987","co"
"SRXC1","","SAN RAFAEL HILLS","CA","34.1942","-118.2134","1770","co"
"SSYC1","","SURPRISE VALLEY","CA","41.6223","-120.1614","4591","co"
"STFC1","","SANTA FE DAM","CA","34.1261","-117.9471","500","co"
"STUC1","","COTTAGE","CA","38.3459","-120.2295","6064","co"
"SWBC1","","SAWYERS BAR","CA","41.3012","-123.1297","2455","co"
"SWLC1","","SQUAW LAKE","CA","32.9078","-114.474","285","co"
"SWNC1","","SWAIN MOUNTAIN","CA","40.4453","-121.1041","6099","co"
"SXWC1","","SEDGWICK","CA","34.6806","-120.0474","1402","co"
"SYWC1","","STONYFORD","CA","39.3673","-122.5728","1263","co"
"TABC1","","LAS TABLAS","CA","35.6564","-120.9241","967","co"
"TADC1","","TAHOE DONNER","CA","39.3382","-120.2733","7399","co"
"TANC1","","TANBARK","CA","34.2069","-117.7605","2600","co"
"TBRC1","","TIMBER MOUNTAIN","CA","41.6279","-121.2983","5053","co"
"TCAC1","","TRINITY CAMP","CA","40.7864","-122.8044","3308","co"
"TCKC1","","THOMES CREEK","CA","39.8542","-122.6099","1029","co"
"TCLC1","","TEMESCAL (LPF)","CA","34.4739","-118.7615","1124","co"
"TEOC1","","MATEO RIDGE","CA","33.4157","-117.5245","810","co"
"THDC1","","THOUSAND OAKS","CA","34.21","-118.87","795","co oc"
"TLGC1","","TALEGA RIDGE","CA","33.4776","-117.4864","1215","co"
"TMEC1","","TUOLUMNE","CA","37.8683","-119.3191","9200","co"
"TMNC1","","KRN02","CA","35.0714","-118.4811","5672","co"
"TNRC1","","TONNER CANYON","CA","33.9475","-117.8221","1340","co"
"TNSC1","","MOUNTAIN SPRINGS GRA","CA","32.6748","-116.0944","2044","co"
"TOGC1","","SARATOGA SPRING","CA","35.6805","-116.4222","198","co"
"TPGC1","","TOPANGA","CA","34.1362","-118.606","1600","co oc"
"TPHC1","","KRN01","CA","35.1171","-118.3789","3969","co"
"TRMC1","","TRIMMER","CA","36.9111","-119.3065","1487","co"
"TSCC1","","TEMESCAL 2 (CNF)","CA","33.7547","-117.5001","1748","co"
"TSHC1","","ASH MOUNTAIN","CA","36.4914","-118.8252","1730","co"
"TSQC1","","TEPUSQUET","CA","34.9199","-120.181","3200","co"
"TTEC1","","SLATE CREEK","CA","41.3418","-123.6599","4178","co"
"TWMC1","","TWISSELMAN","CA","35.3625","-119.8233","3232","co"
"UCCC1","","YUCCA VALLEY","CA","34.1241","-116.4088","3246","co"
"UDWC1","","UNDERWOOD","CA","40.7215","-123.4962","2625","co"
"UHLC1","","UHL","CA","35.8867","-118.6483","3768","co"
"ULBC1","","BLUE MTN LOOKOUT","CA","38.3423","-120.3646","6043","co"
"UNDC1","","LUNDY","CA","38.0384","-119.1693","7032","co"
"UPBC1","","UPRRB  MARTINEZ","CA","38.038","-122.121","328","co"
"VABC1","","VAN BREMMER","CA","41.643","-121.7948","5303","co"
"VAQC1","","LOS VAQUEROS","CA","37.7883","-121.7347","1100","co"
"VDBC1","","VANDENBERG","CA","34.7587","-120.4858","1017","co oc"
"VGRC1","","VISTA GRANDE","CA","33.8361","-116.8112","4906","co"
"VIOC1","","MANZANITA LAKE","CA","40.5415","-121.5801","5732","co"
"VLCC1","","VALLEY CENTER","CA","33.237","-117.0085","1483","co"
"VLYC1","","VALYERMO","CA","34.4455","-117.8511","3780","co"
"WALC1","","WALKER","CA","38.5653","-119.4591","5440","co"
"WAPC1","","WALKER PASS EAST","CA","35.6626","-118.0254","5217","co"
"WCNW1","","PRAWS 2 (BURNEY BSN#","CA","40.905","-121.645","3122","co"
"WCYC1","","WILSON CANYON","CA","33.976","-115.995","3375","co"
"WDAC1","","WOODACRE","CA","37.9905","-122.6447","1400","co oc"
"WEDC1","","WESTSIDE","CA","41.2231","-124.0538","1287","co"
"WEEC1","","WEED AIRPORT","CA","41.4789","-122.4546","2929","co"
"WEFC1","","FIVE CENT","CA","40.7536","-122.9321","2602","co"
"WFHC1","","WOFFORD HEIGHTS","CA","35.7217","-118.4988","3935","co"
"WICRK","","WILLOW CREEK","CA","40.9396","-123.6314","610","co"
"WIRC1","","WIRE MOUNTAIN","CA","33.2356","-117.3679","245","co"
"WISC1","","COUNTY LINE","CA","39.0188","-122.4116","2085","co"
"WITC1","","WHITMORE","CA","40.6195","-121.8996","2499","co"
"WKPC1","","WHITAKER PEAK 2","CA","34.5686","-118.7403","4121","co"
"WLYC1","","WILEY RIDGE","CA","34.3717","-118.8408","1645","co"
"WMSC1","","WARM SPRINGS","CA","34.5958","-118.5786","4930","co"
"WOCC1","","WOODY","CA","35.7061","-118.8325","1591","co"
"WPCC1","","PIERCE COLLEGE","CA","34.182","-118.5745","791","co"
"WTHC1","","WHITTIER HILLS","CA","33.984","-118.0094","950","co"
"WTPC1","","WHITAKER PEAK","CA","34.5694","-118.7401","4120","co"
"WVTC1","","WOLVERTON","CA","36.445","-118.7033","5240","co"
"WWAC1","","WHITEWATER","CA","33.9492","-116.6572","2546","co"
"WWDC1","","WESTWOOD","CA","40.3059","-120.9033","6155","co"
"WWNC1","","WAWONA","CA","37.5345","-119.6449","4309","co"
"WWRC1","","WWOLF","CA","37.8594","-119.6516","8038","co"
"YOBC1","","YOLLA BOLLA","CA","40.3374","-123.0656","4481","co"
"42057","","WESTERN CARIBBEAN","CI","16.83","-81.5","16","oc"
"MWCB","","GERRARD_SMITH_INTL/C","CI","19.68","-79.89","10","oc"
"MWCG","MKCG","GRAND CAYMEN/CAY.","CI","19.3","-81.3667","20","oc"
"MWCR","","OWEN_ROBERTS_INTL","CI","19.28","-81.35","10","oc"
"NCPY","","PENRHYN ISLAND","CK","-9.0167","-158.0667","7","oc"
"NCRG","","AVARUA/RAROTONGA","CK","-21.2","-159.82","23","oc"
"NIUE","","NIUE ISLAND/ALOFI","CK","-19.07","-169.92","72","oc"
"MCBQ","","BARRANQUILL/ERNES","CL","10.8833","-74.7667","95","oc"
"MCCG","","CARTAGENA/CRESPO","CL","10.45","-75.5167","7","oc"
"MCSP","","SAN ANDRES ISLAND","CL","12.5833","-81.7","13","oc"
"AENC2","","ARSENAL","CO","39.8242","-104.8557","5257","co"
"AROC2","","ARROW","CO","39.9167","-105.75","9680","co"
"BAWC2","","BAILEY","CO","39.3794","-105.3383","7982","co"
"BBRC2","","BIG BEAR PARK","CO","37.4961","-107.7294","10341","co"
"BEKC2","","BEAR CREEK","CO","38.4425","-105.9607","9000","co"
"BEYC2","","BUCKEYE","CO","40.8115","-105.0367","5591","co"
"BHRC2","","BIG HORN","CO","37.0208","-106.2011","8651","co"
"BLKC2","","BEAR LAKE","CO","40.3","-105.6333","9500","co"
"BLPC2","","BLUE PARK","CO","37.7931","-106.7786","10430","co"
"BLSC2","","BISON LAKE","CO","39.765","-107.3569","10880","co"
"BMOC2","","BLACK MOUNTAIN","CO","37.8615","-105.284","8930","co"
"BPRC2","","BROWNS PARK REFUGE","CO","40.8008","-108.9172","5354","co"
"BRTC2","","BEARTOWN","CO","37.7142","-107.5122","11600","co"
"BTAC2","","SUGARLOAF","CO","40.0181","-105.3613","6733","co"
"BTSC2","","BERTHOUD SUMMIT","CO","39.8","-105.7667","11320","co"
"BURC2","","BURRO MOUNTAIN","CO","39.875","-107.5986","9400","co"
"CBNC2","","COLLBRAN","CO","39.2425","-107.9631","5980","co"
"CBUC2","51959","CRESTED BUTTE","CO","38.9089","-106.9533","8860","co"
"CCDC2","","CCDBLMFTS1","CO","38.6695","-105.5093","7920","co"
"CCEC2","","PINION CANYON","CO","37.5425","-104.0319","5422","co"
"CCYC2","","COLORADO CITY","CO","37.9478","-104.8691","6190","co"
"CEKC2","","CORRAL CREEK","CO","39.64","-105.4647","8081","co"
"CGRC2","","COPPER GULCH","CO","38.3457","-105.4519","7410","co"
"CHAC2","","CHAPIN","CO","37.1994","-108.4891","7126","co"
"CHRC2","","CHEESMAN","CO","39.1814","-105.2672","7546","co"
"CLXC2","","CLIMAX","CO","39.3672","-106.1897","11294","co"
"CMBC2","","COLUMBUS BASIN","CO","37.4414","-108.0244","10785","co"
"CMEC2","","COTTONWOOD BASIN","CO","38.5731","-108.2777","7220","co"
"CO55","","CHRISTMAN FIELD","CO","40.5972","-105.1436","5160","co"
"COLC2","","COLUMBINE","CO","40.4","-106.6167","9165","co"
"COPC2","","COPELAND LAKE","CO","40.2","-105.5667","8550","co"
"CPCC2","","3NNW CRIPPLE CREEK","CO","38.7956","-105.2003","9235","co"
